ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11557829,JC106035,1/5/2019 17:35,012XX W 73RD PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,734,7,17,67,08B,1169085,1856038,2019,1/18/2019 9:37,41.76048106,-87.65586119,"(41.76048106, -87.65586119)"
11557830,JC105062,1/4/2019 21:20,008XX N ROCKWELL ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1211,12,26,24,3,1158915,1905382,2019,1/18/2019 9:37,41.89610059,-87.69178426,"(41.896100589, -87.691784256)"
11557833,JC104004,1/4/2019 5:48,017XX N MAYFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2531,25,29,25,14,1136824,1910864,2019,1/18/2019 9:37,41.9115685,-87.77278949,"(41.911568497, -87.772789486)"
11557836,JC106244,1/5/2019 20:12,026XX W 23RD ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1034,10,24,30,18,1159225,1888635,2019,1/18/2019 9:37,41.85013884,-87.6911059,"(41.850138842, -87.6911059)"
11557837,JC105994,1/5/2019 17:25,078XX S EBERHART AVE,560,ASSAULT,SIMPLE,APPLIANCE STORE,FALSE,TRUE,624,6,6,69,08A,1180935,1853046,2019,1/18/2019 9:37,41.75200639,-87.6125227,"(41.752006389, -87.612522704)"
11557838,JC106261,1/5/2019 20:05,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1833,18,2,8,6,1177338,1906181,2019,1/18/2019 9:37,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
11557839,JC106300,1/5/2019 21:55,028XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1135,11,28,27,18,1157473,1896905,2019,1/18/2019 9:37,41.87286837,-87.69731119,"(41.872868369, -87.697311194)"
11557840,JC106270,1/5/2019 21:13,019XX E 90TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,413,4,8,48,18,1190500,1845675,2019,1/18/2019 9:37,41.73155444,-87.57770897,"(41.731554436, -87.577708968)"
11557842,JC106301,1/5/2019 21:15,031XX N SEMINARY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1933,19,44,6,26,1168398,1921038,2019,1/18/2019 9:37,41.93886167,-87.65650143,"(41.93886167, -87.656501431)"
11557844,JC106127,1/5/2019 18:50,062XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,823,8,16,66,6,1156125,1863120,2019,1/18/2019 9:37,41.78018541,-87.70317018,"(41.78018541, -87.703170178)"
11557845,JC106267,1/5/2019 20:42,004XX E 71ST ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,323,3,6,69,08B,1180310,1858039,2019,1/18/2019 9:37,41.76572207,-87.61466017,"(41.765722065, -87.614660173)"
11557848,JC106260,1/5/2019 21:00,035XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,212,2,4,36,08B,1181307,1881665,2019,1/18/2019 9:37,41.83053093,-87.61027746,"(41.830530933, -87.610277459)"
11557849,JC106311,1/5/2019 21:38,020XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,726,7,16,67,15,1163992,1860221,2019,1/18/2019 9:37,41.77206834,-87.67440981,"(41.772068342, -87.674409812)"
11557850,JC106276,1/3/2019 23:00,070XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,732,7,6,68,08B,1172524,1858154,2019,1/10/2019 15:16,41.76621261,-87.64319494,"(41.766212611, -87.643194942)"
11557854,JC106259,1/5/2019 21:00,013XX N SEDGWICK ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1821,18,27,8,08B,1173398,1909498,2019,1/18/2019 9:37,41.90708562,-87.63846901,"(41.907085617, -87.638469005)"
11557855,JC106190,1/5/2019 18:23,102XX S ST LAWRENCE AVE,560,ASSAULT,SIMPLE,BARBERSHOP,FALSE,TRUE,511,5,9,49,08A,1182057,1836974,2019,1/18/2019 9:37,41.70787706,-87.60890681,"(41.707877059, -87.608906806)"
11557857,JC105894,1/4/2019 12:00,102XX S PRINCETON AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,FALSE,FALSE,511,5,9,49,7,1176091,1837193,2019,1/18/2019 9:37,41.70861368,-87.63074788,"(41.708613677, -87.630747875)"
11557859,JC106350,1/5/2019 22:29,053XX W DIVERSEY AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2514,25,31,19,18,1140287,1918098,2019,1/18/2019 9:37,41.93135657,-87.75988962,"(41.931356567, -87.759889616)"
11557860,JC106284,1/5/2019 21:16,002XX N KILBOURN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1113,11,28,26,15,1146352,1900919,2019,1/18/2019 9:37,41.88410213,-87.7380397,"(41.884102127, -87.738039703)"
11557862,JC106337,1/5/2019 18:30,058XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2514,25,30,19,14,1137000,1918018,2019,1/18/2019 9:37,41.93119673,-87.77197086,"(41.931196731, -87.771970863)"
11557865,JC106352,1/5/2019 22:26,054XX S MOZART ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,923,9,14,63,26,1158298,1868542,2019,1/18/2019 9:37,41.79502016,-87.69505599,"(41.79502016, -87.695055987)"
11557866,JC106320,1/5/2019 22:09,038XX W LEXINGTON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1133,11,24,26,3,1151036,1896426,2019,1/18/2019 9:37,41.87168239,-87.72095712,"(41.871682392, -87.720957118)"
11557868,JC106351,1/3/2019 16:00,044XX S WALLACE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,925,9,11,61,7,1173033,1875649,2019,1/10/2019 15:16,41.81420956,-87.64081275,"(41.814209562, -87.640812745)"
11557869,JC106202,1/5/2019 19:04,069XX S HERMITAGE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,735,7,17,67,15,1165876,1858739,2019,1/18/2019 9:37,41.76796172,-87.66754568,"(41.767961719, -87.667545681)"
11557870,JC106361,1/5/2019 22:48,011XX N CLEVELAND AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,1823,18,27,8,15,1172668,1908037,2019,1/18/2019 9:37,41.90309275,-87.64119389,"(41.903092751, -87.641193887)"
11557871,JC106344,1/5/2019 22:00,033XX W OHIO ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,TRUE,TRUE,1121,11,27,23,26,1153830,1903796,2019,1/25/2019 16:05,41.89185127,-87.7105028,"(41.891851273, -87.710502796)"
11557874,JC105334,1/5/2019 6:01,075XX S EXCHANGE AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,421,4,7,43,5,1195185,1855723,2019,1/18/2019 9:37,41.75901281,-87.56021562,"(41.759012808, -87.560215615)"
11557876,JC105542,1/4/2019 10:30,028XX E 78TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,5,1196254,1853788,2019,1/18/2019 9:37,41.7536766,-87.55636192,"(41.753676598, -87.556361916)"
11557877,JC106225,1/5/2019 20:00,029XX W IRVING PARK RD,460,BATTERY,SIMPLE,ALLEY,FALSE,TRUE,1733,17,33,16,08B,1155874,1926443,2019,1/18/2019 9:37,41.95395547,-87.70238409,"(41.953955465, -87.702384093)"
11557878,JC106342,1/5/2019 22:15,097XX S ESCANABA AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,431,4,10,51,5,1197077,1840840,2019,1/18/2019 9:37,41.71812581,-87.55377577,"(41.718125811, -87.553775768)"
11557879,JC105623,1/5/2019 12:02,022XX E 99TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,431,4,10,51,6,1192953,1839768,2019,1/18/2019 9:37,41.71528561,-87.568915,"(41.715285614, -87.568914995)"
11557880,JC105887,1/5/2019 14:30,075XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,411,4,8,43,08B,1188234,1855158,2019,1/18/2019 9:37,41.757631,-87.58570825,"(41.757630995, -87.585708249)"
11557881,JC106281,1/5/2019 15:30,133XX S BRANDON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,433,4,10,55,08A,1199439,1817209,2019,1/18/2019 9:37,41.65322099,-87.54591594,"(41.653220991, -87.54591594)"
11557882,JC106312,1/5/2019 18:00,076XX S EXCHANGE AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,SIDEWALK,FALSE,FALSE,421,4,7,43,2,1195776,1855003,2019,1/18/2019 9:37,41.75702248,-87.55807346,"(41.75702248, -87.558073456)"
11557883,JC106252,1/5/2019 21:08,089XX S EXCHANGE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,423,4,10,46,04A,1197318,1846302,2019,1/18/2019 9:37,41.73310801,-87.55271168,"(41.733108011, -87.552711682)"
11557884,JC105392,1/5/2019 8:00,088XX S BURLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,424,4,10,46,08B,1199204,1846987,2019,1/18/2019 9:37,41.73494056,-87.54577957,"(41.734940556, -87.545779569)"
11557885,JC106367,1/5/2019 22:45,058XX N KENMORE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2022,20,48,77,08B,1168188,1938960,2019,1/18/2019 9:37,41.9880448,-87.65675312,"(41.9880448, -87.656753124)"
11557886,JC106330,1/5/2019 22:15,096XX S ESCANABA AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,431,4,10,51,3,1197061,1841640,2019,1/18/2019 9:37,41.72032148,-87.55380784,"(41.72032148, -87.553807839)"
11557888,JC106310,1/5/2019 21:36,041XX W 24TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1013,10,22,30,15,1148986,1887585,2019,1/18/2019 9:37,41.84746149,-87.72871213,"(41.847461491, -87.72871213)"
11557890,JC106286,1/5/2019 20:52,052XX N CHRISTIANA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,ALLEY,TRUE,FALSE,1712,17,39,13,18,1153103,1934680,2019,1/18/2019 9:37,41.97661385,-87.71235121,"(41.976613846, -87.712351207)"
11557892,JC106309,1/5/2019 21:56,017XX W 91ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2221,22,21,73,08B,1166364,1844332,2019,1/18/2019 9:37,41.72841648,-87.6661664,"(41.728416478, -87.666166397)"
11557893,JC106371,1/5/2019 22:43,113XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2234,22,34,75,15,1171360,1829355,2019,1/18/2019 9:37,41.6872096,-87.64830146,"(41.687209598, -87.648301456)"
11557894,JC106411,1/5/2019 23:26,005XX N HAMLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1122,11,27,23,15,1150962,1903233,2019,1/18/2019 9:37,41.89036299,-87.72105051,"(41.890362987, -87.721050506)"
11557895,JC106412,1/5/2019 23:19,005XX N HAMLIN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1122,11,27,23,15,1150960,1903322,2019,1/18/2019 9:37,41.89060725,-87.72105552,"(41.890607251, -87.721055519)"
11557896,JC106396,1/5/2019 23:15,040XX W CARROLL AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1114,11,28,26,18,1149411,1901929,2019,1/18/2019 9:37,41.8868149,-87.7267804,"(41.886814899, -87.726780403)"
11557897,JC106321,1/5/2019 21:25,029XX W POLK ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,TRUE,FALSE,1135,11,28,27,18,1156879,1896229,2019,1/18/2019 9:37,41.87102541,-87.69951038,"(41.871025414, -87.699510379)"
11557898,JC106356,1/5/2019 22:05,064XX S LAMON AVE,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,STREET,TRUE,FALSE,813,8,13,64,15,1144822,1861530,2019,1/18/2019 9:37,41.77604201,-87.74464926,"(41.776042009, -87.744649262)"
11557899,JC106388,1/5/2019 22:59,049XX W WOLFRAM ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2521,25,31,19,18,1143057,1918499,2019,1/18/2019 9:37,41.93240566,-87.7497002,"(41.932405661, -87.749700203)"
11557901,JC106324,1/5/2019 21:53,002XX S MICHIGAN AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,113,1,42,32,3,1177338,1899149,2019,1/18/2019 9:37,41.87859896,-87.62431001,"(41.878598959, -87.624310014)"
11557902,JC106416,1/5/2019 23:50,107XX S MICHIGAN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,513,5,9,49,16,1178803,1833869,2019,1/18/2019 9:37,41.69943101,-87.62091706,"(41.699431013, -87.620917064)"
11557904,JC106370,1/5/2019 22:07,065XX N RICHMOND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,2412,24,50,2,08B,1155482,1943172,2019,1/18/2019 9:37,41.99986864,-87.70337288,"(41.999868643, -87.703372879)"
11557905,JC106403,1/5/2019 4:00,041XX W MADISON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1115,11,28,26,6,1148895,1899693,2019,1/18/2019 9:37,41.88068906,-87.72873316,"(41.88068906, -87.728733158)"
11557906,JC106404,1/4/2019 19:22,008XX W LAKESIDE PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1914,19,46,3,11,1169681,1931754,2019,1/18/2019 9:37,41.96823887,-87.65147276,"(41.968238866, -87.651472764)"
11557909,JC106335,1/5/2019 21:33,027XX E 93RD ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,FALSE,423,4,7,48,3,1195982,1843823,2019,1/18/2019 9:37,41.72633857,-87.55768782,"(41.726338568, -87.557687817)"
11557910,JC106400,1/5/2019 23:15,077XX S HALSTED ST,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,TRUE,FALSE,621,6,17,71,18,1172309,1853534,2019,1/18/2019 9:37,41.75353949,-87.64411867,"(41.753539487, -87.644118665)"
11557911,JC106413,1/5/2019 21:00,0000X N MAYFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1513,15,29,25,7,1137160,1899759,2019,1/18/2019 9:37,41.88108895,-87.77182211,"(41.881088946, -87.77182211)"
11557912,JC106263,1/5/2019 20:15,080XX S HALSTED ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,621,6,21,71,08B,1172368,1851479,2019,1/18/2019 9:37,41.74789901,-87.64396279,"(41.747899005, -87.64396279)"
11557913,JC106294,1/5/2019 21:30,042XX W ALTGELD ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2524,25,31,20,08A,1147488,1916279,2019,1/18/2019 9:37,41.92622985,-87.73347372,"(41.926229853, -87.733473719)"
11557914,JC106329,1/5/2019 22:25,003XX W 111TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,513,5,34,49,08B,1176060,1831317,2019,1/18/2019 9:37,41.69248977,-87.63103687,"(41.692489773, -87.63103687)"
11557915,JC106354,1/5/2019 21:54,0000X S AUSTIN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1513,15,29,25,26,1136395,1899265,2019,1/18/2019 9:37,41.87974704,-87.774643,"(41.879747044, -87.774642998)"
11557916,JC106364,1/5/2019 22:58,007XX N DRAKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1121,11,27,23,08B,1152583,1904688,2019,1/18/2019 9:37,41.89432376,-87.71505889,"(41.894323757, -87.715058892)"
11557917,JC106414,1/5/2019 22:06,036XX W 26TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1013,10,22,30,15,1152367,1886480,2019,1/18/2019 9:37,41.84436325,-87.71633286,"(41.844363245, -87.71633286)"
11557918,JC106402,1/5/2019 23:30,076XX S SAGINAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,FALSE,TRUE,421,4,7,43,08B,1195249,1854870,2019,1/18/2019 9:37,41.75667053,-87.56000917,"(41.756670534, -87.560009165)"
11557919,JC106436,1/6/2019 0:43,007XX N WELLS ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1831,18,42,8,6,1174597,1905472,2019,1/18/2019 9:37,41.89601133,-87.63418514,"(41.896011332, -87.634185138)"
11557920,JC106427,1/5/2019 20:45,003XX S DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,113,1,4,32,6,1175986,1898799,2019,1/18/2019 9:37,41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
11557921,JC106357,1/5/2019 21:00,048XX S CHICAGO BEACH DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,222,2,4,39,26,1187888,1873183,2019,1/18/2019 9:37,41.80710127,-87.58640245,"(41.807101267, -87.586402447)"
11557922,JC106421,1/6/2019 0:16,006XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1832,18,42,8,14,1175825,1904582,2019,1/18/2019 9:37,41.89354158,-87.62970181,"(41.893541578, -87.629701805)"
11557925,JC106391,1/5/2019 23:30,038XX W GLADYS AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1133,11,28,26,04B,1150850,1898081,2019,1/18/2019 9:37,41.87622754,-87.7215967,"(41.876227537, -87.721596698)"
11557926,JC106372,1/5/2019 23:04,026XX E 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,423,4,7,46,18,1195479,1847807,2019,1/18/2019 9:37,41.73728343,-87.55939909,"(41.73728343, -87.559399091)"
11557928,JC106390,1/5/2019 23:15,098XX S AVENUE G,2022,NARCOTICS,POSS: COCAINE,PARK PROPERTY,TRUE,FALSE,432,4,10,52,18,1203118,1840607,2019,1/18/2019 9:37,41.71733421,-87.53165838,"(41.717334211, -87.531658377)"
11557929,JC106256,1/5/2019 19:32,022XX E 97TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,TRUE,FALSE,431,4,7,51,18,1192940,1840953,2019,1/18/2019 9:37,41.71853769,-87.56892407,"(41.718537688, -87.568924074)"
11557930,JC106348,1/5/2019 20:26,047XX W SUPERIOR ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,1111,11,28,25,26,1144636,1904544,2019,1/18/2019 9:37,41.89408204,-87.74424973,"(41.89408204, -87.74424973)"
11557932,JC106433,1/6/2019 0:09,027XX N KILPATRICK AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2521,25,31,19,18,1144579,1917959,2019,1/18/2019 9:37,41.93089528,-87.74412061,"(41.930895282, -87.744120608)"
11557933,JC106417,1/5/2019 23:57,033XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1134,11,24,27,26,1153993,1897159,2019,1/18/2019 9:37,41.87363542,-87.71008119,"(41.873635421, -87.710081187)"
11557934,JC106410,1/5/2019 22:52,004XX W 125TH PL,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,523,5,9,53,18,1175428,1821691,2019,1/18/2019 9:37,41.66608864,-87.63363692,"(41.666088635, -87.633636919)"
11557936,JC106460,1/5/2019 22:30,013XX W NORTH AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,1433,14,2,24,6,1167119,1910771,2019,1/18/2019 9:37,41.91071607,-87.6614977,"(41.910716068, -87.661497695)"
11557937,JC106423,1/5/2019 23:00,046XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,924,9,12,61,14,1163737,1873840,2019,1/18/2019 9:37,41.80944597,-87.67496226,"(41.809445968, -87.67496226)"
11557938,JC106373,1/5/2019 23:08,0000X N HAMLIN BLVD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,FALSE,FALSE,1122,11,28,26,26,1151064,1899850,2019,1/18/2019 9:37,41.88107768,-87.7207646,"(41.881077679, -87.720764599)"
11557939,JC106399,1/5/2019 22:50,022XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,132,1,4,33,08B,1178866,1889450,2019,1/18/2019 9:37,41.85194955,-87.61899592,"(41.851949553, -87.618995915)"
11557941,JC106347,1/5/2019 22:31,083XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,632,6,6,44,14,1177743,1849810,2019,1/18/2019 9:37,41.74319921,-87.62431758,"(41.743199209, -87.624317581)"
11557942,JC106449,1/5/2019 23:09,005XX N HAMLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1122,11,27,23,14,1150958,1903384,2019,1/18/2019 9:37,41.89077743,-87.72106124,"(41.890777425, -87.721061239)"
11557943,JC106471,1/6/2019 1:30,035XX W MC LEAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1413,14,26,22,26,1152649,1913398,2019,1/18/2019 9:37,41.9182235,-87.71458575,"(41.918223502, -87.714585747)"
11557946,JC106385,1/5/2019 23:10,062XX W BYRON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1633,16,38,17,08B,1134033,1925270,2019,1/18/2019 9:37,41.9511498,-87.78270303,"(41.951149803, -87.782703032)"
11557947,JC106405,1/5/2019 23:35,018XX N ROCKWELL ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1421,14,1,22,5,1158747,1912121,2019,1/18/2019 9:37,41.9145964,-87.6922163,"(41.914596401, -87.692216301)"
11557948,JC106368,1/5/2019 10:50,045XX N MAGNOLIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1913,19,46,3,08B,1167101,1930317,2019,1/18/2019 9:37,41.96435164,-87.66100068,"(41.964351639, -87.661000678)"
11557949,JC106454,1/6/2019 0:41,081XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,622,6,21,44,15,1174738,1851044,2019,1/18/2019 9:37,41.74665288,-87.63529132,"(41.746652877, -87.635291321)"
11557950,JC106418,1/5/2019 23:50,028XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,TRUE,133,1,3,35,08B,1176743,1886065,2019,1/18/2019 9:37,41.84270907,-87.62689001,"(41.842709067, -87.626890005)"
11557951,JC106446,1/6/2019 0:50,0000X E ROOSEVELT RD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRACKS - RIGHT OF WAY,TRUE,FALSE,123,1,4,32,26,1176818,1895074,2019,1/18/2019 9:37,41.86742869,-87.62634257,"(41.867428687, -87.626342565)"
11557952,JC106438,1/6/2019 0:34,055XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,712,7,16,68,15,1169265,1868012,2019,1/18/2019 9:37,41.79333529,-87.65485525,"(41.793335292, -87.654855245)"
11557953,JC106439,1/6/2019 0:14,036XX W GRAND AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,TRUE,FALSE,2535,25,26,23,18,1151589,1907866,2019,1/18/2019 9:37,41.9030641,-87.71862595,"(41.9030641, -87.718625946)"
11557954,JC106441,1/6/2019 0:25,102XX S EWING AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,TRUE,FALSE,432,4,10,52,08B,1202155,1837673,2019,1/18/2019 9:37,41.70930764,-87.53528495,"(41.709307635, -87.535284945)"
11557955,JC106477,1/6/2019 1:31,038XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1011,10,24,29,26,1151056,1894439,2019,1/18/2019 9:37,41.86622945,-87.72093573,"(41.866229446, -87.720935733)"
11557956,JC106302,1/5/2019 21:50,075XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,611,6,17,67,15,1166983,1854852,2019,1/18/2019 9:37,41.75727168,-87.66359894,"(41.757271683, -87.66359894)"
11557957,JC106425,1/5/2019 22:31,070XX S CALUMET AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,322,3,6,69,15,1179701,1858248,2019,1/18/2019 9:37,41.76630952,-87.61688596,"(41.766309524, -87.61688596)"
11557958,JC106426,1/5/2019 23:44,036XX W 49TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,821,8,14,62,08B,1152898,1871501,2019,1/18/2019 9:37,41.8032484,-87.71477992,"(41.8032484, -87.71477992)"
11557959,JC106487,1/6/2019 2:03,071XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,832,8,18,66,14,1161279,1857158,2019,1/18/2019 9:37,41.76371964,-87.6844396,"(41.76371964, -87.684439598)"
11557960,JC106467,1/6/2019 1:06,064XX S TROY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,823,8,17,66,08B,1156492,1861849,2019,1/18/2019 9:37,41.77669021,-87.7018589,"(41.77669021, -87.701858904)"
11557962,JC106435,1/6/2019 0:22,009XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,733,7,6,68,15,1171449,1857762,2019,1/18/2019 9:37,41.76516052,-87.64714666,"(41.765160516, -87.647146658)"
